date,copper_close,iron_close,dxy_close,copper_return,iron_return,dxy_return,copper_vol_20d,iron_vol_20d,dxy_vol_20d,copper_vol_60d,iron_vol_60d,dxy_vol_60d,corr_copper_dxy_60d,corr_iron_dxy_60d
2023-10-27,4.6,118.55,106.38,-0.021276595744680993,0.0008442380751372269,-0.00037586919751930736,0.018343983133503692,0.005587545325269038,0.0038044760230424926,0.02330059791078968,0.01184695057733947,0.003337366358505678,-0.11713606086772717,0.04758607781063556
2023-10-30,4.71,118.7,105.93,0.023913043478260843,0.001265288907633888,-0.004230118443316333,0.018935033659894084,0.005505332994923495,0.003529289544348358,0.02348824978101748,0.011815567149547778,0.0033171878297657813,-0.13441216903225423,0.06614650435186112
2023-10-31,4.59,118.91,106.49,-0.02547770700636942,0.0017691659646166258,0.005286509959407049,0.01921704929070326,0.004500456378401972,0.003736808744054383,0.023683712076859733,0.011786135114868477,0.003369753472986686,-0.1575623374415344,0.06317418932587018
2023-11-01,4.46,122.33,106.72,-0.028322440087145906,0.028761248002691087,0.002159827213823018,0.020035118307350254,0.007728131330150986,0.00374747506164415,0.02390555153293006,0.012252896062908285,0.003334770856552178,-0.17749146407546884,0.08616425403410909
2023-11-02,4.44,125.57,105.98,-0.004484304932735328,0.02648573530613918,-0.006934032983508143,0.01923923244619027,0.009302794809037054,0.0039498307356756164,0.023661191287312706,0.012631391533613714,0.003475662686473317,-0.1610159819101159,0.011134228512336567
2023-11-03,4.35,126.15,104.86,-0.020270270270270396,0.004618937644341958,-0.010568031704095149,0.019588443194296416,0.009305186492276116,0.0045711503297319,0.023705486363408752,0.01262148315976371,0.003762525919794599,-0.10764898404791762,0.004640752890156478
2023-11-06,4.31,126.63,105.05,-0.00919540229885063,0.0038049940546966976,0.0018119397291627148,0.016784899308549248,0.009305291465955394,0.004596355415283884,0.02371905081813536,0.012609967159237734,0.0037502397361153382,-0.1073610288013152,0.0008837413943651963
2023-11-07,4.28,125.95,105.37,-0.006960556844547439,-0.005369975519229242,0.0030461684911946563,0.0164939400510868,0.009238849155049847,0.004630713883715561,0.02371135362788515,0.012589169564296503,0.003742823587079507,-0.1059927286286595,0.0045108423332910035
2023-11-08,4.31,127.26,105.45,0.007009345794392274,0.010400952759031412,0.0007592293821769847,0.016498669959005834,0.00932073355935515,0.004634414962620204,0.02372988099467151,0.01262184289651982,0.0037431499015511383,-0.10531889285172942,0.0054787666623395855
2023-11-09,4.26,127.38,105.78,-0.011600928074245953,0.0009429514380008275,0.0031294452347083723,0.01604984406378326,0.008970200501974166,0.004347064758909492,0.022543535153982792,0.012618650094616067,0.0037532378914502305,-0.1363365471101874,0.005145647957989994
2023-11-10,4.22,128.07,105.73,-0.009389671361502372,0.005416862929816357,-0.00047267914539605993,0.015962871963710122,0.008877317502761196,0.004342786265578587,0.022563810389992073,0.01260736044825431,0.003752312933549912,-0.13498710299794775,0.0027410633019736477
2023-11-13,4.21,128.34,105.5,-0.0023696682464454666,0.0021082220660577633,-0.0021753523124941054,0.01580962096626885,0.008874859528139422,0.004290956238787603,0.022522975171929655,0.012607479816641056,0.0037559411741724946,-0.13041567655398953,0.004648706155363496
2023-11-14,4.3,128.78,103.91,0.0213776722090262,0.003428393330216606,-0.015071090047393376,0.01634579530508656,0.008843160077883392,0.0054188494335830305,0.022723329738993152,0.012607427503620903,0.004250521806135067,-0.17669555943842935,0.003344095167921009
2023-11-15,4.31,129.25,104.27,0.0023255813953488857,0.0036496350364962904,0.0034645366182273207,0.01596406555541961,0.008715693510201463,0.005444323192154989,0.02273005624471333,0.012607339455916662,0.004261298874449522,-0.17366951503245723,0.004150900017089385
2023-11-16,4.3,129.42,104.23,-0.002320185614849146,0.0013152804642164728,-0.0003836194495060452,0.01561688082374119,0.008693746641731942,0.005428036270824368,0.022705753706689653,0.01260230511888158,0.004257388248686772,-0.1718586589263642,0.006053498332722837
2023-11-17,4.34,128.95,103.8,0.009302325581395321,-0.0036315870808221185,-0.004125491701045814,0.01574151936575676,0.008710231032565484,0.005476334889710817,0.022441302287688456,0.012632911274754102,0.004229075921919905,-0.15436289987981466,0.014825204782698206
2023-11-20,4.37,129.31,103.32,0.00691244239631339,0.0027917797595968796,-0.0046242774566473965,0.015754502260072866,0.00860775712729405,0.005407564186371753,0.022447189122114148,0.012632746853537644,0.004268998887941252,-0.1583014621105215,0.014903409105377973
2023-11-21,4.44,129.55,103.45,0.016018306636155666,0.001856004949346568,0.0012582268679830477,0.016245419146402446,0.00849051216195561,0.0050971143897115085,0.02251977218292536,0.012630662709238322,0.004272584236613698,-0.15381804168532093,0.014316306167861203
2023-11-22,4.39,129.84,103.83,-0.011261261261261368,0.002238517946738572,0.0036732721121313094,0.01493858704627563,0.008493554479652114,0.00514722249758837,0.022506656675475443,0.012631107809374114,0.004249879314430954,-0.17238719637861186,0.013570779067481801
2023-11-24,4.33,130.16,103.3,-0.013667425968109215,0.0024645717806530687,-0.005104497736684976,0.01481766354287901,0.00843297252308467,0.005199600722287403,0.022569122458041695,0.012631328254209777,0.004275179179829271,-0.15869610812721313,0.014528376978269829
2023-11-27,4.3,130.42,103.11,-0.006928406466512715,0.0019975414874000563,-0.0018393030009680178,0.014273871655968752,0.008408709265846427,0.005193630604128051,0.022383663921746042,0.012631669538680015,0.004234723277269262,-0.13949121166976075,0.014123620428245425
2023-11-28,4.31,130.4,102.65,0.0023255813953488857,-0.00015335071308064663,-0.004461254970419826,0.012855961600171257,0.008446135621884987,0.0052001684169601815,0.021784892869479332,0.007518093484141098,0.004200961398816101,-0.1029310599822553,-0.21924393965759126
2023-11-29,4.26,130.38,102.68,-0.011600928074245953,-0.00015337423312888898,0.000292255236239658,0.012001699387403615,0.00849259681947701,0.0049689406217205976,0.02136303621982978,0.0073917915371213205,0.004134324208269526,-0.0694732505227622,-0.1930148824648411
2023-11-30,4.2,130.46,103.43,-0.014084507042253391,0.0006135910415709933,0.007304246201792042,0.010826214121037214,0.006347857341576165,0.00530682582283685,0.020422540025645048,0.007164245973056753,0.004248868431495384,-0.09974499314466967,-0.2048864368098593
2023-12-01,4.16,130.46,103.2,-0.00952380952380949,0.0,-0.002223726191627251,0.01092219323214768,0.0032504029891197526,0.005157783689708893,0.015855732642217294,0.006901189863017167,0.004246529748297699,-0.18077828580555647,-0.19153422466923295
2023-12-04,4.07,130.46,103.65,-0.021634615384615308,0.0,0.0043604651162791885,0.011038099195068355,0.003212188477370099,0.0048172724382567105,0.014862238683850981,0.006859773218937529,0.004287967319920484,-0.22176231849050695,-0.19344770348428889
2023-12-05,4.03,130.77,104.0,-0.009828009828009798,0.002376207266595154,0.0033767486734201935,0.011056883076033659,0.0031782920328294927,0.004870394041185304,0.014877751468999518,0.006745441537324817,0.004265064334363251,-0.22403408867901617,-0.16885234242504615
2023-12-06,4.03,132.92,104.11,0.0,0.016441079758354293,0.0010576923076923705,0.011044970186702493,0.004225130796996913,0.004814363738053256,0.014883632944000783,0.0066941038236555854,0.00426307526692612,-0.22360904979755497,-0.1747192612355459
2023-12-07,4.09,134.4,103.5,0.014888337468982549,0.011134517002708622,-0.005859187397944443,0.011547843337133958,0.004298009308967848,0.004942480653406123,0.014763736932433968,0.006804423727498771,0.004326682974849527,-0.2546399429370767,-0.20019848606082408
2023-12-08,4.1,135.45,103.98,0.0024449877750609694,0.007812499999999778,0.004637681159420426,0.011394713350954367,0.004419459504341745,0.005018459701011643,0.01478172594668056,0.006844400327091268,0.004292000123287492,-0.24471401925585393,-0.17801332349408525
2023-12-11,4.11,135.16,104.06,0.0024390243902441266,-0.002141011443337004,0.0007693787266782603,0.0112893037781946,0.004531313235479913,0.005030989153048629,0.014372622341941095,0.006843188212603851,0.004293458368681054,-0.24651783445524403,-0.17915315568074994
2023-12-12,4.09,135.66,103.84,-0.0048661800486619056,0.0036993193252441436,-0.0021141649048626032,0.011315998487402711,0.004534205790514305,0.005030116847617631,0.014371126850329352,0.006807262767485301,0.0043005693484502875,-0.24570227583799123,-0.1813314903324006
2023-12-13,4.06,135.03,102.85,-0.007334963325183463,-0.004643962848297156,-0.009533898305084887,0.010023868914277293,0.004824121340018609,0.004301827005597248,0.014236218743039089,0.006852418310596986,0.004434589154626448,-0.24872541966020764,-0.1464503554494335
2023-12-14,4.08,135.22,101.94,0.0049261083743843415,0.0014070947196918038,-0.008847836655323293,0.01011061564402468,0.004819199501010542,0.004576285862586042,0.01424580526147834,0.006828240007674883,0.004569606611390969,-0.26012503813658705,-0.14115761108779157
2023-12-15,4.06,135.08,102.55,-0.004901960784313819,-0.0010353498003252692,0.0059839121051599165,0.01012212510492731,0.00487211387238809,0.004843842533744192,0.014238605219590037,0.006827433445322248,0.0046306442350461455,-0.2614860171091019,-0.1445405532254983
2023-12-18,4.14,134.61,102.54,0.019704433497536922,-0.003479419603198086,-9.751340809349696e-05,0.011006347444093473,0.004862713715401381,0.0047816795136516824,0.014555313925489284,0.006833870674428129,0.0046193506740781105,-0.25560703487957276,-0.13929159298001342
2023-12-19,4.13,134.65,101.8,-0.0024154589371979673,0.00029715474333258385,-0.007216695923542127,0.010791012525131682,0.004877662015192198,0.0049293784985059395,0.014465462130040036,0.006825354826153947,0.004662519498751877,-0.24183861508702736,-0.12555865809795785
2023-12-20,4.17,134.85,102.04,0.009685230024213176,0.001485332343111656,0.0023575638506876384,0.010292211742213307,0.0048790882767764145,0.004958748333468034,0.01451178458938456,0.00680683110751998,0.0046634428516104205,-0.2251145109596761,-0.1204260367229561
2023-12-21,4.18,135.31,101.48,0.0023980815347721673,0.0034111976269930455,-0.005488043904351203,0.01017338242297171,0.004888913591440613,0.00495914794700066,0.014474714237298224,0.006801228817504444,0.004662538061364036,-0.22034542521749537,-0.11770220097667938
2023-12-22,4.23,135.52,101.34,0.011961722488038395,0.0015519917227109215,-0.0013795821836815048,0.010292696970695963,0.004889361421725328,0.0048712849777455295,0.014553371483372459,0.006796794005324313,0.0046423737460156815,-0.21506951819944262,-0.1216618195174873
2023-12-26,4.25,135.75,101.1,0.004728132387706863,0.0016971664698937072,-0.002368265245707657,0.010276335119043046,0.004889931078088424,0.004877821562120428,0.014468197156638954,0.006789888903458065,0.004647056018486695,-0.22004810792082732,-0.1218203532362472
2023-12-27,4.26,136.07,100.65,0.0023529411764704466,0.002357274401473264,-0.004451038575667532,0.010276737697419495,0.00486346284055271,0.004877437501482516,0.014354415649526999,0.0067210248070327105,0.0045434988875730905,-0.19941093530756293,-0.0922944643398114
2023-12-28,4.18,136.16,100.91,-0.018779342723004744,0.0006614242669213954,0.0025832091405861846,0.010795876152571618,0.004846610428196962,0.0049352506703930045,0.014307618080557593,0.006377294319671696,0.004559344643063601,-0.2051104123542299,-0.08135966129114612
2023-12-29,4.17,136.37,101.03,-0.0023923444976076125,0.0015423031727379577,0.0011891784758695234,0.010351305987460391,0.0048352250973909845,0.004579605539723169,0.014243579571113853,0.006332617470751153,0.004565985076799294,-0.20364262672336367,-0.08587585902637637
2024-01-02,4.18,136.37,101.89,0.0023980815347721673,0.0,0.008512323072354722,0.01013361174859385,0.0048352250973909845,0.005053456224908267,0.01392861368916167,0.006262278905593756,0.004700365521814296,-0.170086819601473,-0.1131965267007397
2024-01-03,4.11,144.16,102.2,-0.0167464114832534,0.05712400087995895,0.0030424968102855665,0.009623108407450792,0.013158094037158466,0.00499323803221792,0.014052239325356918,0.00942989259728678,0.004716274788714032,-0.18246027508286666,0.0002836262567036875
2024-01-04,4.12,142.95,102.14,0.0024330900243307862,-0.008393451720310807,-0.0005870841487279899,0.009313883887268566,0.013490940213963572,0.00490104388933022,0.012726354943623529,0.009552275609893357,0.004714965968761606,-0.19045981635011672,0.000222018184844765
2024-01-05,4.12,141.45,102.13,0.0,-0.01049317943336836,-9.79048364989632e-05,0.009313883887268566,0.013585092145555743,0.0048836482853747126,0.012621011514669381,0.009632992523483,0.004709491936471343,-0.185532200945433,-0.008731273721890238
2024-01-08,4.08,140.87,101.93,-0.009708737864077666,-0.004100388829975099,-0.001958288455889412,0.009023220186934756,0.013543819867878781,0.00475335115049317,0.012578326595291954,0.009658630835809406,0.004712263362182671,-0.1807731191396954,-0.006105797566471003
2024-01-09,4.12,140.52,102.28,0.009803921568627416,-0.0024845602328387173,0.0034337290297261625,0.009278198362844853,0.013524463114269789,0.004688669584698923,0.012469733139820824,0.009587613007053302,0.004620229561644425,-0.21354745310505355,0.01820310219670261
2024-01-10,4.1,138.16,102.08,-0.004854368932038944,-0.016794762311414857,-0.001955416503715335,0.00933222282092289,0.014139189782221163,0.004679836207303367,0.012390357700387208,0.009880241481112379,0.004620524603464768,-0.20963957648122783,0.023890334675655454
2024-01-11,4.14,138.85,102.02,0.009756097560975618,0.004994209612043887,-0.0005877742946708286,0.009508665727062387,0.01415423940057401,0.004672286075163938,0.012384189958525204,0.009876717964307459,0.00460287401587361,-0.22105393130282994,0.027685736558035825
2024-01-12,4.16,137.22,102.15,0.004830917874396157,-0.011739287000360088,0.0012742599490296325,0.00935887537556889,0.014396722597355943,0.004221131849940455,0.012261795039670544,0.01004549677888015,0.00460828482292285,-0.22304400745657915,0.01789762627070668
2024-01-16,4.08,136.75,103.11,-0.019230769230769273,-0.0034251566826992708,0.009397944199706298,0.010365397803815247,0.014428286072247873,0.004255536903922144,0.01232037534368797,0.010053705534044865,0.004766772567106922,-0.2794599624366825,0.0027226242570386814
2024-01-17,4.11,135.79,103.21,0.007352941176470562,-0.00702010968921396,0.0009698380370477544,0.0104192669836778,0.014526995347330676,0.004063757915254346,0.012267225059761579,0.010123229783383762,0.004760665790234625,-0.26835061147537814,-0.003720893213338192
2024-01-18,4.1,136.08,103.31,-0.0024330900243311193,0.0021356506370131534,0.0009688983625617542,0.00941780968775403,0.014503136253215832,0.004064868013762169,0.012185292776456831,0.010097270893711294,0.004764106314695969,-0.27058709555576554,-0.0040737638567012995
2024-01-19,4.15,135.88,103.07,0.012195121951219745,-0.0014697236919460899,-0.0023231052173072753,0.00981503894318513,0.014510716119771958,0.0037156869453234998,0.01227344312987699,0.01009585173690236,0.004709740639453402,-0.2654344098256719,-0.009869653981194439
2024-01-22,4.24,135.42,103.12,0.02168674698795181,-0.003385340005887638,0.000485107208693325,0.010742860453146642,0.014535079336632856,0.0036933005867341865,0.012619809842942158,0.010106077877570733,0.004608147944754914,-0.2708347539594718,0.00046395967738466703
2024-01-23,4.32,135.48,103.4,0.018867924528301883,0.00044306601683663516,0.0027152831652443865,0.011471287928604261,0.014516873594882162,0.0034359797660851463,0.01239726093238092,0.01010895951015448,0.004610079990801445,-0.28068527856045544,-0.0018487157610496767
2024-01-24,4.44,135.49,103.04,0.0277777777777779,7.381163271347191e-05,-0.0034816247582204474,0.012695018973827006,0.014513176343118168,0.0035413049160724444,0.01280199894044226,0.010107655181818078,0.004624045524071574,-0.29071419071937704,0.001618753997359688
2024-01-25,4.26,135.54,103.37,-0.04054054054054068,0.00036903092479145805,0.0032026397515527716,0.01590654022849173,0.014508454716835133,0.003494617073909881,0.013542661402104228,0.010108994736953364,0.004649041826154163,-0.31203190905581013,-0.0008872780295936493
2024-01-26,4.48,135.55,103.23,0.05164319248826299,7.377895824123293e-05,-0.0013543581309858332,0.019633266259064683,0.014498072549617729,0.003298021552495934,0.01482616771218306,0.010112199334588897,0.00462435309539394,-0.275103075312926,-0.0015497358812802471
2024-01-29,4.44,135.55,103.42,-0.008928571428571397,0.0,0.0018405502276470642,0.019184407115636126,0.01449701197371005,0.0032866363306070356,0.014508431415023641,0.010116245140626909,0.004573401247742233,-0.2526753524680925,-0.0024438598076402624
2024-01-30,4.38,135.61,103.22,-0.013513513513513598,0.00044264109184810607,-0.0019338619222587505,0.019513250891758413,0.014492430166879892,0.0033622153572948907,0.014147720717739063,0.009499458129377737,0.004563921254018753,-0.2351027519237501,-0.029688990609611162
2024-01-31,4.35,135.13,103.09,-0.006849315068493178,-0.0035395619792052413,-0.0012594458438286438,0.019628491218771547,0.014511683724888808,0.0029038000367471156,0.014163135267460483,0.008949946978330249,0.0044874423553418925,-0.24481717991466134,0.03740426780433177
2024-02-01,4.36,132.67,102.87,0.0022988505747127963,-0.01820469177828765,-0.0021340576195557626,0.019117440825745687,0.00620514539752721,0.0029043592457192557,0.01391983923606598,0.009283662276639048,0.004293037591812013,-0.31995835462789357,0.06743533705902188
2024-02-02,4.36,128.63,103.78,0.0,-0.03045149619356291,0.008846116457664976,0.019129842424258827,0.008528805233917488,0.003460226818228875,0.013865908480551461,0.01011682739333007,0.004445317817232751,-0.3053875107215954,-0.049187623048355604
2024-02-05,4.36,128.94,104.32,0.0,0.0024100132162014898,0.005203314704181894,0.019129842424258827,0.008597377513625677,0.0035883018833170167,0.013833329247719595,0.010092612646252861,0.004480542649980378,-0.29777210221426004,-0.03788011163110482
2024-02-06,4.37,127.39,104.07,0.002293577981651307,-0.012021095082984323,-0.0023964723926380715,0.01889676280851784,0.008754933552681152,0.003609026661190621,0.013808528700543644,0.010132584674216417,0.004488120242732696,-0.30068499530367704,-0.031106849632922033
2024-02-07,4.35,127.03,103.92,-0.004576659038901698,-0.0028259675013737606,-0.0014413375612567503,0.018922167363988652,0.008750144047683324,0.0036038690282810615,0.013735298053971983,0.010138741087472257,0.004469235397972581,-0.2907573650724494,-0.031088366001205917
2024-02-08,4.34,129.07,104.04,-0.0022988505747125743,0.016059198614500447,0.0011547344110856006,0.01887569918519948,0.009472747900542831,0.0035452568801027672,0.013679674248382824,0.010326397677059533,0.004473018694696449,-0.29334805249961654,-0.02174564034901115
2024-02-09,4.38,128.75,103.99,0.009216589861751112,-0.0024792748121174046,-0.00048058439061915426,0.018865943780284337,0.009271362887281379,0.0035428783724654926,0.013719351334174394,0.0103288714373204,0.004466055723063637,-0.29513048858842605,-0.02015274336881939
2024-02-12,4.36,128.87,104.05,-0.004566210045662045,0.0009320388349514097,0.0005769785556304363,0.018934565558301607,0.009126898911982366,0.0035430818148807102,0.013464748167127684,0.010320281013210867,0.0040192733573825214,-0.23749844981727913,-0.0017183251740986443
2024-02-13,4.38,129.02,104.85,0.004587155963302614,0.0011639636843330248,0.007688611244593968,0.018230485748319456,0.00917569570779932,0.0033429767416345386,0.013473621153157608,0.010310624821096574,0.004116269138211734,-0.22391561430867035,-0.003161627371681609
2024-02-14,4.33,129.1,104.61,-0.011415525114155223,0.0006200589055957995,-0.002288984263233096,0.018513983287487924,0.009152601011218751,0.0034150784411752727,0.013555174669318467,0.010309537146789574,0.0041274041950837975,-0.2139251707652025,-0.0034821395874413946
2024-02-15,4.37,129.17,104.2,0.009237875288683695,0.0005422153369480931,-0.003919319376732622,0.018525206915302583,0.00911714987406201,0.0035649044270044884,0.013554444136723373,0.010298623330577638,0.004123937294063646,-0.213469873150754,-0.010437387863193657
2024-02-16,4.34,129.29,104.18,-0.006864988558352492,0.0009290082836572733,-0.00019193857965449368,0.018536803137372965,0.009148005676918786,0.0035095441499178146,0.013555584318839268,0.010293115401579102,0.004077818842363075,-0.2053208411307448,-0.005452642091524168
2024-02-20,4.43,127.92,103.98,0.02073732718894017,-0.010596333823188142,-0.0019197542714533,0.018485965516728587,0.009327467346173476,0.003552514691541988,0.013663506111160975,0.010381218130653737,0.004083766702231913,-0.22177510152712937,0.002327392867200865
2024-02-21,4.4,127.3,103.91,-0.006772009029345272,-0.004846779237023147,-0.00067320638584345,0.01816685594409025,0.009305551468464268,0.0035179876893672705,0.013612692339850494,0.010393776415787216,0.004057654286933176,-0.20990055081676728,0.0001284412648092797
2024-02-22,4.46,127.82,103.88,0.013636363636363447,0.004084838963079207,-0.00028871138485231373,0.01732865155570988,0.009419341655177556,0.003410447023276247,0.01360005243909175,0.010403120525958848,0.00400179685538734,-0.2370341033780212,0.00524796190980351
2024-02-23,4.57,126.85,103.86,0.024663677130045025,-0.007588796745423232,-0.0001925298421254773,0.015234625921504222,0.00944350048516973,0.0033481351544654074,0.013912259891908089,0.010441561944456381,0.003993901847253159,-0.23904133158686908,0.007994505942903815
2024-02-26,4.57,126.11,103.75,0.0,-0.005833661805281776,-0.001059118043520102,0.010218598007925416,0.009425950274654564,0.0033413713498081526,0.013912055893047682,0.010464923536727599,0.003951559688576353,-0.2394391346498418,0.011316874697437139
2024-02-27,4.55,125.84,103.76,-0.004376367614879806,-0.0021409880263262293,9.638554216873096e-05,0.010033797116417586,0.009395497937008508,0.0033205498515819945,0.013831548859525004,0.010466939401729386,0.003951550771521375,-0.24025559588846085,0.011356343134974824
2024-02-28,4.65,125.36,103.9,0.021978021978022122,-0.00381436745073116,0.0013492675404780385,0.0104125866678995,0.009345577961715675,0.003292134106202181,0.01393958995594211,0.010474293529466312,0.003842925337793652,-0.2018986926404905,0.006421541384134616
2024-02-29,4.59,124.86,104.1,-0.012903225806451757,-0.003988513082322953,0.0019249278152069227,0.010796322651235908,0.009345256171080452,0.0032880402349005034,0.013992816263865237,0.010483001249814715,0.00383804051796346,-0.2180945754269856,0.004513740537860757
2024-03-01,4.55,113.89,103.8,-0.008714596949891074,-0.08785840140957868,-0.0028818443804033977,0.011096900269003292,0.020851349555757754,0.003323542198525878,0.013723892832319378,0.015379416229552962,0.003817269287075101,-0.18099364552941605,0.07556793966255232
2024-03-04,4.6,116.94,103.78,0.01098901098901095,0.026780226534375284,-0.00019267822736024343,0.011253544444354972,0.02143809640943648,0.002673478815751262,0.013684118396572405,0.01581739983119955,0.0037919778775280743,-0.1701143707719653,0.06827403528271953
2024-03-05,4.61,116.21,103.75,0.0021739130434783593,-0.006242517530357428,-0.0002890730391211793,0.011236145679490148,0.02137803030272023,0.0023768650247169973,0.013680806138954097,0.015645747472286326,0.003789426118498636,-0.1694273912556623,0.06361744833540252
2024-03-06,4.46,116.96,103.32,-0.03253796095444694,0.006453833577144907,-0.0041445783132531,0.01374618062427206,0.021455701618407076,0.002488643993066409,0.014299316992460304,0.015590142800942995,0.003751152344422389,-0.0951718004497998,0.07667153294129832
2024-03-07,4.46,117.96,102.77,0.0,0.00854993160054729,-0.005323267518389407,0.013684493390635913,0.021639373307756102,0.0027183147953161245,0.014300191447284302,0.015598451532127114,0.003761834909939603,-0.09376563746064225,0.04653623163987319
2024-03-08,4.32,117.05,102.69,-0.03139013452914796,-0.007714479484571046,-0.0007784372871459944,0.015515120756562558,0.021158117110431845,0.002688612502647314,0.014916320368327908,0.015614807673379904,0.0037604644469030777,-0.08459210223012897,0.04739560762225041
2024-03-11,4.32,113.0,102.85,0.0,-0.034600598035027796,0.001558087447657952,0.015359427787319108,0.022178979620508472,0.0027336188655110866,0.014897432923627503,0.01614056088711372,0.0037588961562310544,-0.08866852394162589,0.03369206373212923
2024-03-12,4.32,113.15,102.93,0.0,0.0013274336283186638,0.0007778317938746948,0.01533091814678422,0.022185901521016918,0.00273833207745459,0.014857742602770216,0.016148098222455675,0.003552787457048162,-0.11994324232175449,0.03168705370451137
2024-03-13,4.27,111.77,102.77,-0.011574074074074292,-0.012196199734865298,-0.0015544544836297858,0.015482239661858757,0.022152388576871705,0.0019407799544414058,0.014939020680092145,0.016183332220348876,0.003364021340010775,-0.10724641565107526,0.05014887162262715
2024-03-14,4.25,110.94,103.34,-0.004683840749414414,-0.0074259640332826615,0.005546365670915598,0.015319794084165731,0.02208145043478106,0.0024026625069047615,0.014937619167384833,0.016190959632695078,0.0033515911982982555,-0.10639979718465241,0.0392331295088922
2024-03-15,4.25,109.61,103.41,0.0,-0.011988462231837027,0.0006773756531837094,0.015138778057509631,0.022024655278177097,0.0022862519519772305,0.01473175140075451,0.01623116268659735,0.0033521791487231708,-0.10645054868553105,0.037640534815521154
2024-03-18,4.21,110.47,103.46,-0.009411764705882342,0.00784599945260478,0.0004835122328594732,0.015198803128177696,0.022224580853687725,0.002294119951335535,0.014783169102253347,0.01628856225754509,0.0032098904911142564,-0.11944312853622618,0.04862547496708074
2024-03-19,4.17,110.71,103.48,-0.009501187648456089,0.0021725355300081794,0.00019331142470524476,0.014360686286378014,0.022316876816334052,0.0022662281945814476,0.014787020588639812,0.016292125254408967,0.003198226575624396,-0.12671721701879538,0.045511699924933
2024-03-20,4.12,110.29,103.05,-0.011990407673860837,-0.003793695239815653,-0.004155392346347209,0.014481234724289303,0.022323344783370117,0.0024292788521320576,0.014865702457954847,0.016269492912190885,0.0031622070533405405,-0.1034709220626793,0.05945651544128839
2024-03-21,4.08,110.94,103.67,-0.009708737864077666,0.005893553359325399,0.0060164968461913215,0.01398665205478852,0.022373789152548427,0.0028233734710572398,0.014830089656527991,0.01630092072705509,0.0032403676080299164,-0.11271810848119983,0.0771977425562796
2024-03-22,4.12,110.64,104.18,0.009803921568627416,-0.0027041644131963194,0.004919455966046149,0.012699813531037838,0.022391472472874513,0.0030375751685099866,0.014874791817353888,0.016288424823316768,0.0032718832627747435,-0.0902414350598306,0.08167612297854322
2024-03-25,4.05,110.67,103.93,-0.016990291262136026,0.00027114967462038564,-0.002399692839316514,0.0129078000823831,0.02244350131604687,0.0030803410104047173,0.015022793907496728,0.01627843358448423,0.003229657444101584,-0.06867887339145028,0.08849292093466044
2024-03-26,4.12,110.28,103.99,0.01728395061728394,-0.003523990241257824,0.000577311652073309,0.01391543053159377,0.022432274410344642,0.003082260333284887,0.015009902819223337,0.016270116522498563,0.0032185087058898354,-0.055376168243775226,0.08617382029594073
2024-03-27,4.06,109.84,104.06,-0.01456310679611661,-0.0039898440333695495,0.000673141648235509,0.01253696776100393,0.02243127388317721,0.0030717027756406163,0.015122802299529876,0.01625745296752818,0.0032173422409328043,-0.05531990611669736,0.08513559004986668
2024-03-28,4.07,109.53,104.27,0.0024630541871923928,-0.002822286962855136,0.0020180665000959497,0.012606553361291633,0.022439213575175566,0.0030747138999058115,0.015123003523064898,0.01625133531741074,0.0030479239476983093,-0.06487776791407186,0.08062583375320036
2024-04-01,4.22,102.33,104.76,0.03685503685503666,-0.06573541495480695,0.004699338256449748,0.015790445833376597,0.018385079655853318,0.0031558079502876225,0.01570878620789325,0.016221638151236322,0.0030797074188767485,0.009074838815124673,-0.06446975574059957
2024-04-02,4.19,102.91,104.56,-0.007109004739336289,0.005667937066353934,-0.0019091256204658569,0.015422311233004641,0.01700847885500704,0.0031977001755622613,0.015737788326477285,0.016281488122704253,0.0030917194407911516,0.015819665301431647,-0.07363168674478421
2024-04-03,4.2,100.41,104.0,0.0023866348448686736,-0.02429307161597516,-0.005355776587605221,0.015427260708261111,0.017481633624572838,0.003444609726533895,0.015739770815228177,0.016452283535748412,0.0031792046368308334,0.011520455367588544,-0.036735205850644895
2024-04-04,4.17,99.89,103.89,-0.0071428571428572285,-0.0051787670550741405,-0.0010576923076922595,0.013978018707149358,0.01719708808191688,0.0033097015685948456,0.015715190906589176,0.016451254613367744,0.0031704402197439106,0.007255937425281892,-0.03592921978243974
2024-04-05,4.26,99.97,104.07,0.021582733812949506,0.0008008809690660534,0.0017326017903551705,0.015036298848031694,0.016896082552484034,0.003046551027867796,0.015905992263143678,0.016467174390239692,0.0031496836593937908,0.007585209462411984,-0.03630439442488138
2024-04-08,4.24,102.68,103.9,-0.004694835680751019,0.02710813243973198,-0.0016335159027576207,0.013403488011988164,0.01864186579696222,0.0030732853168237233,0.015905064590156358,0.016926685242826287,0.0031460591265129075,0.006886394407678528,-0.06352457856339583
2024-04-09,4.21,104.33,103.92,-0.007075471698113289,0.01606934164394236,0.00019249278152067006,0.013473074329050897,0.01803484598406195,0.003065814359013547,0.015890763212002428,0.01709472394049291,0.003143941562941572,0.00998374186913778,-0.06095429678223378
2024-04-10,4.15,104.02,105.03,-0.014251781472684022,-0.0029713409374101385,0.010681293302540418,0.013779473913593953,0.017995784748893358,0.003817034966836877,0.015991287237835473,0.01707015006291073,0.0034155450300578957,-0.038414901670667266,-0.04967225619819055
